"HOR.VER","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","soilCO2concentrationMean","soilCO2concentrationExpUncert","finalQF.CO2","soilTempMean","soilTempExpUncert","finalQF.temp"
"003.501","TEAK","003","501",2022-03-18 08:30:00,2022-03-18 09:00:00,545.96,7.756,0,1.586,0.1367,0
"003.501","TEAK","003","501",2022-03-18 09:00:00,2022-03-18 09:30:00,545.95,7.734,0,1.466,0.1367,0
"003.501","TEAK","003","501",2022-03-18 09:30:00,2022-03-18 10:00:00,546.41,7.754,0,1.351,0.1366,0
"003.501","TEAK","003","501",2022-03-18 10:00:00,2022-03-18 10:30:00,546.85,7.765,0,1.244,0.1366,0
"003.501","TEAK","003","501",2022-03-18 10:30:00,2022-03-18 11:00:00,546.6,7.769,0,1.142,0.1365,0
"003.501","TEAK","003","501",2022-03-18 11:00:00,2022-03-18 11:30:00,546.31,7.752,0,1.044,0.1364,0
"003.501","TEAK","003","501",2022-03-18 11:30:00,2022-03-18 12:00:00,545.92,7.749,0,0.947,0.1364,0
"003.501","TEAK","003","501",2022-03-18 12:00:00,2022-03-18 12:30:00,545.91,7.752,0,0.848,0.1364,0
"003.501","TEAK","003","501",2022-03-18 12:30:00,2022-03-18 13:00:00,545.18,7.755,0,0.76,0.1363,0
"003.501","TEAK","003","501",2022-03-18 13:00:00,2022-03-18 13:30:00,545.27,7.735,0,0.687,0.1363,0
"003.501","TEAK","003","501",2022-03-18 13:30:00,2022-03-18 14:00:00,544.64,7.731,0,0.625,0.1362,0
"003.501","TEAK","003","501",2022-03-18 14:00:00,2022-03-18 14:30:00,544.6,7.731,0,0.587,0.1362,0
"003.501","TEAK","003","501",2022-03-18 14:30:00,2022-03-18 15:00:00,544.73,7.715,0,0.545,0.1362,0
"003.501","TEAK","003","501",2022-03-18 15:00:00,2022-03-18 15:30:00,543.95,7.702,0,0.548,0.1362,0
"003.501","TEAK","003","501",2022-03-18 15:30:00,2022-03-18 16:00:00,543.92,7.718,0,0.611,0.1363,0
"003.501","TEAK","003","501",2022-03-18 16:00:00,2022-03-18 16:30:00,543.44,7.705,0,0.783,0.1366,0
"003.501","TEAK","003","501",2022-03-18 16:30:00,2022-03-18 17:00:00,542.58,7.716,0,1.004,0.1369,0
"003.501","TEAK","003","501",2022-03-18 17:00:00,2022-03-18 17:30:00,542.13,7.697,0,1.373,0.139,0
"003.501","TEAK","003","501",2022-03-18 17:30:00,2022-03-18 18:00:00,541.03,7.694,0,2.799,0.1686,0
"003.501","TEAK","003","501",2022-03-18 18:00:00,2022-03-18 18:30:00,540.74,7.671,0,5.224,0.1799,0
"003.501","TEAK","003","501",2022-03-18 18:30:00,2022-03-18 19:00:00,542.58,7.711,0,7.811,0.1733,0
"003.501","TEAK","003","501",2022-03-18 19:00:00,2022-03-18 19:30:00,547.21,7.812,0,9.852,0.16,0
"003.501","TEAK","003","501",2022-03-18 19:30:00,2022-03-18 20:00:00,552.57,7.859,0,11.094,0.1425,0
"003.501","TEAK","003","501",2022-03-18 20:00:00,2022-03-18 20:30:00,557.55,7.915,0,10.88,0.1416,0
"003.501","TEAK","003","501",2022-03-18 20:30:00,2022-03-18 21:00:00,560.52,7.996,0,10.915,0.1424,0
"003.501","TEAK","003","501",2022-03-18 21:00:00,2022-03-18 21:30:00,566.19,8.105,0,10.221,0.144,0
"003.501","TEAK","003","501",2022-03-18 21:30:00,2022-03-18 22:00:00,572.6,8.135,0,9.622,0.1418,0
"003.501","TEAK","003","501",2022-03-18 22:00:00,2022-03-18 22:30:00,575.66,8.159,0,9.182,0.1405,0
"003.501","TEAK","003","501",2022-03-18 22:30:00,2022-03-18 23:00:00,575.67,8.189,0,9.322,0.1407,0
"003.501","TEAK","003","501",2022-03-18 23:00:00,2022-03-18 23:30:00,573.24,8.165,0,9.074,0.142,0
"003.501","TEAK","003","501",2022-03-18 23:30:00,2022-03-19 00:00:00,570.33,8.104,0,8.538,0.1416,0
"003.501","TEAK","003","501",2022-03-19 00:00:00,2022-03-19 00:30:00,568.81,8.079,0,8.048,0.141,0
"003.501","TEAK","003","501",2022-03-19 00:30:00,2022-03-19 01:00:00,567.12,8.066,0,7.608,0.1405,0
"003.501","TEAK","003","501",2022-03-19 01:00:00,2022-03-19 01:30:00,567.21,8.047,0,7.202,0.1404,0
"003.501","TEAK","003","501",2022-03-19 01:30:00,2022-03-19 02:00:00,566.54,8.046,0,6.735,0.1407,0
"003.501","TEAK","003","501",2022-03-19 02:00:00,2022-03-19 02:30:00,565.26,8.025,0,6.208,0.1408,0
"003.501","TEAK","003","501",2022-03-19 02:30:00,2022-03-19 03:00:00,564.71,8.013,0,5.66,0.1405,0
"003.501","TEAK","003","501",2022-03-19 03:00:00,2022-03-19 03:30:00,564.9,8.027,0,5.135,0.14,0
"003.501","TEAK","003","501",2022-03-19 03:30:00,2022-03-19 04:00:00,564.71,8.008,0,4.662,0.1394,0
"003.501","TEAK","003","501",2022-03-19 04:00:00,2022-03-19 04:30:00,564.42,8.014,0,4.263,0.1387,0
"003.501","TEAK","003","501",2022-03-19 04:30:00,2022-03-19 05:00:00,563.85,7.993,0,3.93,0.1384,0
"003.501","TEAK","003","501",2022-03-19 05:00:00,2022-03-19 05:30:00,562.94,7.993,0,3.644,0.138,0
"003.501","TEAK","003","501",2022-03-19 05:30:00,2022-03-19 06:00:00,561.98,7.979,0,3.412,0.1377,0
"003.501","TEAK","003","501",2022-03-19 06:00:00,2022-03-19 06:30:00,561.21,7.957,0,3.216,0.1376,0
"003.501","TEAK","003","501",2022-03-19 06:30:00,2022-03-19 07:00:00,562.37,7.967,0,3.025,0.1375,0
"003.501","TEAK","003","501",2022-03-19 07:00:00,2022-03-19 07:30:00,561.98,7.984,0,2.827,0.1375,0
"003.501","TEAK","003","501",2022-03-19 07:30:00,2022-03-19 08:00:00,562.17,8,0,2.626,0.1374,0
"003.501","TEAK","003","501",2022-03-19 08:00:00,2022-03-19 08:30:00,562.14,7.98,0,2.42,0.1373,0
"003.501","TEAK","003","501",2022-03-19 08:30:00,2022-03-19 09:00:00,562.45,7.963,0,2.205,0.1372,0
"003.501","TEAK","003","501",2022-03-19 09:00:00,2022-03-19 09:30:00,562.19,7.973,0,2.049,0.1369,0
"003.501","TEAK","003","501",2022-03-19 09:30:00,2022-03-19 10:00:00,561.79,7.944,0,1.981,0.1368,0
"003.501","TEAK","003","501",2022-03-19 10:00:00,2022-03-19 10:30:00,560.8,7.947,0,1.897,0.1368,0
"003.501","TEAK","003","501",2022-03-19 10:30:00,2022-03-19 11:00:00,560.08,7.942,0,1.818,0.1368,0
"003.501","TEAK","003","501",2022-03-19 11:00:00,2022-03-19 11:30:00,560.14,7.94,0,1.754,0.1367,0
"003.501","TEAK","003","501",2022-03-19 11:30:00,2022-03-19 12:00:00,559.75,7.922,0,1.703,0.1367,0
"003.501","TEAK","003","501",2022-03-19 12:00:00,2022-03-19 12:30:00,559.68,7.929,0,1.694,0.1367,0
"003.501","TEAK","003","501",2022-03-19 12:30:00,2022-03-19 13:00:00,559.83,7.957,0,1.699,0.1367,0
"003.501","TEAK","003","501",2022-03-19 13:00:00,2022-03-19 13:30:00,560.26,7.978,0,1.702,0.1367,0
"003.501","TEAK","003","501",2022-03-19 13:30:00,2022-03-19 14:00:00,561.56,8.009,0,1.702,0.1367,0
"003.501","TEAK","003","501",2022-03-19 14:00:00,2022-03-19 14:30:00,562.91,7.993,0,1.697,0.1367,0
"003.501","TEAK","003","501",2022-03-19 14:30:00,2022-03-19 15:00:00,563.62,8.021,0,1.701,0.1367,0
"003.501","TEAK","003","501",2022-03-19 15:00:00,2022-03-19 15:30:00,564.45,8.02,0,1.761,0.1368,0
"003.501","TEAK","003","501",2022-03-19 15:30:00,2022-03-19 16:00:00,565.76,8.019,0,1.877,0.1369,0
"003.501","TEAK","003","501",2022-03-19 16:00:00,2022-03-19 16:30:00,565.9,8.019,0,2.019,0.1371,0
"003.501","TEAK","003","501",2022-03-19 16:30:00,2022-03-19 17:00:00,565.14,8.051,0,2.279,0.1377,0
"003.501","TEAK","003","501",2022-03-19 17:00:00,2022-03-19 17:30:00,562.9,7.986,0,2.85,0.1425,0
"003.501","TEAK","003","501",2022-03-19 17:30:00,2022-03-19 18:00:00,559.28,7.965,0,3.852,0.1433,0
"003.501","TEAK","003","501",2022-03-19 18:00:00,2022-03-19 18:30:00,554.83,7.891,0,4.616,0.1417,0
"003.501","TEAK","003","501",2022-03-19 18:30:00,2022-03-19 19:00:00,549.4,7.871,0,5.239,0.1386,0
"003.501","TEAK","003","501",2022-03-19 19:00:00,2022-03-19 19:30:00,546.37,7.758,0,5.171,0.1384,0
"003.501","TEAK","003","501",2022-03-19 19:30:00,2022-03-19 20:00:00,544.31,7.727,0,4.985,0.1385,0
"003.501","TEAK","003","501",2022-03-19 20:00:00,2022-03-19 20:30:00,541.59,7.681,0,4.739,0.1383,0
"003.501","TEAK","003","501",2022-03-19 20:30:00,2022-03-19 21:00:00,539.02,7.636,0,4.641,0.1381,0
"003.501","TEAK","003","501",2022-03-19 21:00:00,2022-03-19 21:30:00,537.06,7.647,0,4.315,0.14,0
"003.501","TEAK","003","501",2022-03-19 21:30:00,2022-03-19 22:00:00,535.39,7.593,0,3.767,0.139,0
"003.501","TEAK","003","501",2022-03-19 22:00:00,2022-03-19 22:30:00,537.74,7.641,0,3.455,0.1377,0
"003.501","TEAK","003","501",2022-03-19 22:30:00,2022-03-19 23:00:00,538.92,7.664,0,3.479,0.138,0
"003.501","TEAK","003","501",2022-03-19 23:00:00,2022-03-19 23:30:00,541,7.68,0,3.771,0.1379,0
"003.501","TEAK","003","501",2022-03-19 23:30:00,2022-03-20 00:00:00,544.03,7.725,0,3.813,0.1377,0
"003.501","TEAK","003","501",2022-03-20 00:00:00,2022-03-20 00:30:00,545.59,7.742,0,3.619,0.1379,0
"003.501","TEAK","003","501",2022-03-20 00:30:00,2022-03-20 01:00:00,547.24,7.777,0,3.445,0.1376,0
"003.501","TEAK","003","501",2022-03-20 01:00:00,2022-03-20 01:30:00,548.68,7.786,0,3.218,0.1378,0
"003.501","TEAK","003","501",2022-03-20 01:30:00,2022-03-20 02:00:00,550.7,7.839,0,2.977,0.1376,0
"003.501","TEAK","003","501",2022-03-20 02:00:00,2022-03-20 02:30:00,552.63,7.847,0,2.8,0.1373,0
"003.501","TEAK","003","501",2022-03-20 02:30:00,2022-03-20 03:00:00,553.6,7.867,0,2.675,0.1372,0
"003.501","TEAK","003","501",2022-03-20 03:00:00,2022-03-20 03:30:00,556.36,7.942,0,2.584,0.1371,0
"003.501","TEAK","003","501",2022-03-20 03:30:00,2022-03-20 04:00:00,558.62,7.947,0,2.516,0.1371,0
"003.501","TEAK","003","501",2022-03-20 04:00:00,2022-03-20 04:30:00,561.58,7.96,0,2.456,0.137,0
"003.501","TEAK","003","501",2022-03-20 04:30:00,2022-03-20 05:00:00,564.5,8.007,0,2.399,0.137,0
"003.501","TEAK","003","501",2022-03-20 05:00:00,2022-03-20 05:30:00,567.82,8.05,0,2.351,0.137,0
"003.501","TEAK","003","501",2022-03-20 05:30:00,2022-03-20 06:00:00,569.2,8.063,0,2.305,0.1369,0
"003.501","TEAK","003","501",2022-03-20 06:00:00,2022-03-20 06:30:00,569.7,8.067,0,2.264,0.1369,0
"003.501","TEAK","003","501",2022-03-20 06:30:00,2022-03-20 07:00:00,571.31,8.162,0,2.23,0.1369,0
"003.501","TEAK","003","501",2022-03-20 07:00:00,2022-03-20 07:30:00,573.6,8.108,0,2.203,0.1369,0
"003.501","TEAK","003","501",2022-03-20 07:30:00,2022-03-20 08:00:00,574.84,8.155,0,2.178,0.1369,0
"003.501","TEAK","003","501",2022-03-20 08:00:00,2022-03-20 08:30:00,576.4,8.168,0,2.161,0.1369,0
"003.501","TEAK","003","501",2022-03-20 08:30:00,2022-03-20 09:00:00,577.72,8.212,0,2.147,0.1369,0
"003.501","TEAK","003","501",2022-03-20 09:00:00,2022-03-20 09:30:00,577.82,8.189,0,2.121,0.1369,0
"003.501","TEAK","003","501",2022-03-20 09:30:00,2022-03-20 10:00:00,578.5,8.205,0,2.054,0.1369,0
"003.501","TEAK","003","501",2022-03-20 10:00:00,2022-03-20 10:30:00,579.11,8.214,0,1.981,0.1368,0
"003.501","TEAK","003","501",2022-03-20 10:30:00,2022-03-20 11:00:00,579.37,8.211,0,1.881,0.1368,0
"003.501","TEAK","003","501",2022-03-20 11:00:00,2022-03-20 11:30:00,582.74,8.273,0,1.779,0.1368,0
"003.501","TEAK","003","501",2022-03-20 11:30:00,2022-03-20 12:00:00,586.42,8.325,0,1.689,0.1367,0
"003.501","TEAK","003","501",2022-03-20 12:00:00,2022-03-20 12:30:00,588.37,8.358,0,1.609,0.1367,0
"003.501","TEAK","003","501",2022-03-20 12:30:00,2022-03-20 13:00:00,589.29,8.36,0,1.532,0.1366,0
"003.501","TEAK","003","501",2022-03-20 13:00:00,2022-03-20 13:30:00,591.05,8.373,0,1.455,0.1366,0
"003.501","TEAK","003","501",2022-03-20 13:30:00,2022-03-20 14:00:00,591.31,8.422,0,1.377,0.1366,0
"003.501","TEAK","003","501",2022-03-20 14:00:00,2022-03-20 14:30:00,590.93,8.385,0,1.337,0.1365,0
"003.501","TEAK","003","501",2022-03-20 14:30:00,2022-03-20 15:00:00,589.17,8.375,0,1.271,0.1365,0
"003.501","TEAK","003","501",2022-03-20 15:00:00,2022-03-20 15:30:00,586.92,8.327,0,1.211,0.1365,0
"003.501","TEAK","003","501",2022-03-20 15:30:00,2022-03-20 16:00:00,583.34,8.271,0,1.21,0.1365,0
"003.501","TEAK","003","501",2022-03-20 16:00:00,2022-03-20 16:30:00,580.21,8.23,0,1.281,0.1366,0
"003.501","TEAK","003","501",2022-03-20 16:30:00,2022-03-20 17:00:00,577.83,8.191,0,1.389,0.1367,0
"003.501","TEAK","003","501",2022-03-20 17:00:00,2022-03-20 17:30:00,575.24,8.154,0,1.548,0.1368,0
"003.501","TEAK","003","501",2022-03-20 17:30:00,2022-03-20 18:00:00,573.13,8.165,0,1.866,0.1392,0
"003.501","TEAK","003","501",2022-03-20 18:00:00,2022-03-20 18:30:00,572.96,8.134,0,2.659,0.1431,0
"003.501","TEAK","003","501",2022-03-20 18:30:00,2022-03-20 19:00:00,571.99,8.145,0,3.57,0.1412,0
"003.501","TEAK","003","501",2022-03-20 19:00:00,2022-03-20 19:30:00,568.13,8.087,0,3.575,0.1392,0
"003.501","TEAK","003","501",2022-03-20 19:30:00,2022-03-20 20:00:00,567.1,8.061,0,3.309,0.1375,0
"003.501","TEAK","003","501",2022-03-20 20:00:00,2022-03-20 20:30:00,568.37,8.078,0,3.695,0.1407,0
"003.501","TEAK","003","501",2022-03-20 20:30:00,2022-03-20 21:00:00,569.69,8.105,0,4.348,0.1397,0
"003.501","TEAK","003","501",2022-03-20 21:00:00,2022-03-20 21:30:00,569.13,8.075,0,4.662,0.1382,0
"003.501","TEAK","003","501",2022-03-20 21:30:00,2022-03-20 22:00:00,567.9,8.059,0,4.845,0.1383,0
"003.501","TEAK","003","501",2022-03-20 22:00:00,2022-03-20 22:30:00,567.32,8.06,0,5.01,0.1384,0
"003.501","TEAK","003","501",2022-03-20 22:30:00,2022-03-20 23:00:00,565.88,8.045,0,5.081,0.1383,0
"003.501","TEAK","003","501",2022-03-20 23:00:00,2022-03-20 23:30:00,566.23,8.023,0,4.911,0.1382,0
"003.501","TEAK","003","501",2022-03-20 23:30:00,2022-03-21 00:00:00,566.01,8.078,0,4.881,0.1381,0
"003.501","TEAK","003","501",2022-03-21 00:00:00,2022-03-21 00:30:00,565.04,8.05,0,4.778,0.1381,0
"003.501","TEAK","003","501",2022-03-21 00:30:00,2022-03-21 01:00:00,564.12,8.001,0,4.602,0.1384,0
"003.501","TEAK","003","501",2022-03-21 01:00:00,2022-03-21 01:30:00,563.89,8.018,0,4.323,0.1385,0
"003.501","TEAK","003","501",2022-03-21 01:30:00,2022-03-21 02:00:00,563.88,7.999,0,4.001,0.1385,0
"003.501","TEAK","003","501",2022-03-21 02:00:00,2022-03-21 02:30:00,563.83,8.016,0,3.707,0.138,0
"003.501","TEAK","003","501",2022-03-21 02:30:00,2022-03-21 03:00:00,562.77,7.973,0,3.485,0.1379,0
"003.501","TEAK","003","501",2022-03-21 03:00:00,2022-03-21 03:30:00,562.08,7.988,0,3.181,0.1382,0
"003.501","TEAK","003","501",2022-03-21 03:30:00,2022-03-21 04:00:00,561.19,7.968,0,2.868,0.1378,0
"003.501","TEAK","003","501",2022-03-21 04:00:00,2022-03-21 04:30:00,560.96,7.935,0,2.629,0.1374,0
"003.501","TEAK","003","501",2022-03-21 04:30:00,2022-03-21 05:00:00,559.59,7.934,0,2.449,0.1372,0
"003.501","TEAK","003","501",2022-03-21 05:00:00,2022-03-21 05:30:00,559.37,7.929,0,2.291,0.1371,0
"003.501","TEAK","003","501",2022-03-21 05:30:00,2022-03-21 06:00:00,558.95,7.913,0,2.143,0.137,0
"003.501","TEAK","003","501",2022-03-21 06:00:00,2022-03-21 06:30:00,559.32,7.924,0,1.998,0.137,0
"003.501","TEAK","003","501",2022-03-21 06:30:00,2022-03-21 07:00:00,559.2,7.932,0,1.866,0.1369,0
"003.501","TEAK","003","501",2022-03-21 07:00:00,2022-03-21 07:30:00,559.46,7.939,0,1.749,0.1368,0
"003.501","TEAK","003","501",2022-03-21 07:30:00,2022-03-21 08:00:00,559.9,7.935,0,1.641,0.1367,0
"003.501","TEAK","003","501",2022-03-21 08:00:00,2022-03-21 08:30:00,560.21,7.929,0,1.545,0.1367,0
"003.501","TEAK","003","501",2022-03-21 08:30:00,2022-03-21 09:00:00,560.26,7.97,0,1.457,0.1366,0
"003.501","TEAK","003","501",2022-03-21 09:00:00,2022-03-21 09:30:00,560.05,7.957,0,1.379,0.1366,0
"003.501","TEAK","003","501",2022-03-21 09:30:00,2022-03-21 10:00:00,559.43,7.945,0,1.307,0.1365,0
"003.501","TEAK","003","501",2022-03-21 10:00:00,2022-03-21 10:30:00,560.52,7.982,0,1.238,0.1365,0
"003.501","TEAK","003","501",2022-03-21 10:30:00,2022-03-21 11:00:00,561.54,7.986,0,1.181,0.1365,0
"003.501","TEAK","003","501",2022-03-21 11:00:00,2022-03-21 11:30:00,561.35,7.968,0,1.126,0.1364,0
"003.501","TEAK","003","501",2022-03-21 11:30:00,2022-03-21 12:00:00,561.94,7.948,0,1.062,0.1364,0
"003.501","TEAK","003","501",2022-03-21 12:00:00,2022-03-21 12:30:00,562.5,7.955,0,1.005,0.1364,0
"003.501","TEAK","003","501",2022-03-21 12:30:00,2022-03-21 13:00:00,562.92,7.983,0,0.954,0.1364,0
"003.501","TEAK","003","501",2022-03-21 13:00:00,2022-03-21 13:30:00,563.47,8.004,0,0.905,0.1363,0
"003.501","TEAK","003","501",2022-03-21 13:30:00,2022-03-21 14:00:00,562.43,8,0,0.862,0.1363,0
"003.501","TEAK","003","501",2022-03-21 14:00:00,2022-03-21 14:30:00,562.22,7.969,0,0.827,0.1363,0
"003.501","TEAK","003","501",2022-03-21 14:30:00,2022-03-21 15:00:00,562.04,7.981,0,0.819,0.1363,0
"003.501","TEAK","003","501",2022-03-21 15:00:00,2022-03-21 15:30:00,562.45,8.014,0,0.846,0.1363,0
"003.501","TEAK","003","501",2022-03-21 15:30:00,2022-03-21 16:00:00,563.05,7.995,0,0.928,0.1364,0
"003.501","TEAK","003","501",2022-03-21 16:00:00,2022-03-21 16:30:00,562.63,7.992,0,1.09,0.1367,0
"003.501","TEAK","003","501",2022-03-21 16:30:00,2022-03-21 17:00:00,560.31,7.941,0,1.27,0.1368,0
"003.501","TEAK","003","501",2022-03-21 17:00:00,2022-03-21 17:30:00,557.39,7.904,0,1.579,0.1379,0
"003.501","TEAK","003","501",2022-03-21 17:30:00,2022-03-21 18:00:00,555.2,7.879,0,2.653,0.161,0
"003.501","TEAK","003","501",2022-03-21 18:00:00,2022-03-21 18:30:00,554.31,7.905,0,5.003,0.1772,0
"003.501","TEAK","003","501",2022-03-21 18:30:00,2022-03-21 19:00:00,556.53,7.938,0,7.243,0.164,0
"003.501","TEAK","003","501",2022-03-21 19:00:00,2022-03-21 19:30:00,560.44,7.99,0,9.246,0.164,0
"003.501","TEAK","003","501",2022-03-21 19:30:00,2022-03-21 20:00:00,569.88,8.182,0,10.922,0.149,0
"003.501","TEAK","003","501",2022-03-21 20:00:00,2022-03-21 20:30:00,581.48,8.329,0,11.257,0.1422,0
"003.501","TEAK","003","501",2022-03-21 20:30:00,2022-03-21 21:00:00,592.63,8.482,0,11.326,0.1414,0
"003.501","TEAK","003","501",2022-03-21 21:00:00,2022-03-21 21:30:00,603.64,8.627,0,10.743,0.1442,0
"003.501","TEAK","003","501",2022-03-21 21:30:00,2022-03-21 22:00:00,612.91,8.712,0,10.095,0.1428,0
"003.501","TEAK","003","501",2022-03-21 22:00:00,2022-03-21 22:30:00,617.53,8.769,0,9.556,0.1413,0
"003.501","TEAK","003","501",2022-03-21 22:30:00,2022-03-21 23:00:00,617.24,8.764,0,9.485,0.1403,0
"003.501","TEAK","003","501",2022-03-21 23:00:00,2022-03-21 23:30:00,615.4,8.74,0,9.107,0.142,0
"003.501","TEAK","003","501",2022-03-21 23:30:00,2022-03-22 00:00:00,611.94,8.738,0,8.636,0.1411,0
"003.501","TEAK","003","501",2022-03-22 00:00:00,2022-03-22 00:30:00,608.53,8.646,0,8.224,0.1408,0
"003.501","TEAK","003","501",2022-03-22 00:30:00,2022-03-22 01:00:00,604.87,8.6,0,7.809,0.1405,0
"003.501","TEAK","003","501",2022-03-22 01:00:00,2022-03-22 01:30:00,601.66,8.544,0,7.418,0.1403,0
"003.501","TEAK","003","501",2022-03-22 01:30:00,2022-03-22 02:00:00,598.21,8.474,0,7.005,0.1403,0
"003.501","TEAK","003","501",2022-03-22 02:00:00,2022-03-22 02:30:00,595.14,8.482,0,6.575,0.1402,0
"003.501","TEAK","003","501",2022-03-22 02:30:00,2022-03-22 03:00:00,593.03,8.424,0,6.135,0.14,0
"003.501","TEAK","003","501",2022-03-22 03:00:00,2022-03-22 03:30:00,591.14,8.402,0,5.715,0.1396,0
"003.501","TEAK","003","501",2022-03-22 03:30:00,2022-03-22 04:00:00,590.84,8.383,0,5.328,0.1392,0
"003.501","TEAK","003","501",2022-03-22 04:00:00,2022-03-22 04:30:00,590.46,8.378,0,4.977,0.139,0
"003.501","TEAK","003","501",2022-03-22 04:30:00,2022-03-22 05:00:00,590.8,8.389,0,4.657,0.1387,0
"003.501","TEAK","003","501",2022-03-22 05:00:00,2022-03-22 05:30:00,590.25,8.354,0,4.361,0.1384,0
"003.501","TEAK","003","501",2022-03-22 05:30:00,2022-03-22 06:00:00,589.15,8.36,0,4.115,0.1381,0
"003.501","TEAK","003","501",2022-03-22 06:00:00,2022-03-22 06:30:00,587.4,8.354,0,3.936,0.1379,0
"003.501","TEAK","003","501",2022-03-22 06:30:00,2022-03-22 07:00:00,586.1,8.329,0,3.775,0.1378,0
"003.501","TEAK","003","501",2022-03-22 07:00:00,2022-03-22 07:30:00,NA,NA,1,3.609,0.1377,0
"003.501","TEAK","003","501",2022-03-22 07:30:00,2022-03-22 08:00:00,NA,NA,1,3.448,0.1376,0
"003.501","TEAK","003","501",2022-03-22 08:00:00,2022-03-22 08:30:00,588.9,8.378,0,3.292,0.1376,0
"003.501","TEAK","003","501",2022-03-22 08:30:00,2022-03-22 09:00:00,NA,NA,1,3.131,0.1375,0
"003.501","TEAK","003","501",2022-03-22 09:00:00,2022-03-22 09:30:00,590.75,8.367,0,2.968,0.1374,0
"003.501","TEAK","003","501",2022-03-22 09:30:00,2022-03-22 10:00:00,590.12,8.377,0,2.817,0.1373,0
"003.501","TEAK","003","501",2022-03-22 10:00:00,2022-03-22 10:30:00,589.49,8.365,0,2.671,0.1373,0
"003.501","TEAK","003","501",2022-03-22 10:30:00,2022-03-22 11:00:00,588.78,8.323,0,2.528,0.1372,0
"003.501","TEAK","003","501",2022-03-22 11:00:00,2022-03-22 11:30:00,587.81,8.339,0,2.394,0.1371,0
"003.501","TEAK","003","501",2022-03-22 11:30:00,2022-03-22 12:00:00,587.17,8.324,0,2.273,0.137,0
"003.501","TEAK","003","501",2022-03-22 12:00:00,2022-03-22 12:30:00,585.77,8.308,0,2.161,0.1369,0
"003.501","TEAK","003","501",2022-03-22 12:30:00,2022-03-22 13:00:00,584.22,8.297,0,2.088,0.1369,0
"003.501","TEAK","003","501",2022-03-22 13:00:00,2022-03-22 13:30:00,583.43,8.267,0,2.028,0.1368,0
"003.501","TEAK","003","501",2022-03-22 13:30:00,2022-03-22 14:00:00,581.81,8.252,0,1.959,0.1368,0
"003.501","TEAK","003","501",2022-03-22 14:00:00,2022-03-22 14:30:00,581.13,8.229,0,1.897,0.1368,0
"003.501","TEAK","003","501",2022-03-22 14:30:00,2022-03-22 15:00:00,580.49,8.271,0,1.849,0.1367,0
"003.501","TEAK","003","501",2022-03-22 15:00:00,2022-03-22 15:30:00,580.69,8.222,0,1.842,0.1367,0
"003.501","TEAK","003","501",2022-03-22 15:30:00,2022-03-22 16:00:00,580.73,8.24,0,1.947,0.137,0
"003.501","TEAK","003","501",2022-03-22 16:00:00,2022-03-22 16:30:00,579.42,8.239,0,2.215,0.138,0
"003.501","TEAK","003","501",2022-03-22 16:30:00,2022-03-22 17:00:00,577.24,8.182,0,2.673,0.1395,0
"003.501","TEAK","003","501",2022-03-22 17:00:00,2022-03-22 17:30:00,575.52,8.154,0,3.477,0.1452,0
"003.501","TEAK","003","501",2022-03-22 17:30:00,2022-03-22 18:00:00,574.1,8.149,0,5.465,0.1927,0
"003.501","TEAK","003","501",2022-03-22 18:00:00,2022-03-22 18:30:00,575.43,8.164,0,8.566,0.1868,0
"003.501","TEAK","003","501",2022-03-22 18:30:00,2022-03-22 19:00:00,578.8,8.247,0,11.026,0.1695,0
"003.501","TEAK","003","501",2022-03-22 19:00:00,2022-03-22 19:30:00,585.31,8.361,0,12.971,0.1599,0
"003.501","TEAK","003","501",2022-03-22 19:30:00,2022-03-22 20:00:00,595.79,8.48,0,14.232,0.1451,0
"003.501","TEAK","003","501",2022-03-22 20:00:00,2022-03-22 20:30:00,606.39,8.689,0,14.255,0.1427,0
"003.501","TEAK","003","501",2022-03-22 20:30:00,2022-03-22 21:00:00,614.88,8.75,0,14.05,0.1436,0
"003.501","TEAK","003","501",2022-03-22 21:00:00,2022-03-22 21:30:00,625,8.898,0,13.339,0.1466,0
"003.501","TEAK","003","501",2022-03-22 21:30:00,2022-03-22 22:00:00,631.6,8.982,0,12.601,0.1445,0
"003.501","TEAK","003","501",2022-03-22 22:00:00,2022-03-22 22:30:00,635.75,9.02,0,11.942,0.1431,0
"003.501","TEAK","003","501",2022-03-22 22:30:00,2022-03-22 23:00:00,633.92,9.009,0,11.754,0.1414,0
"003.501","TEAK","003","501",2022-03-22 23:00:00,2022-03-22 23:30:00,631.9,8.994,0,11.307,0.1432,0
"003.501","TEAK","003","501",2022-03-22 23:30:00,2022-03-23 00:00:00,NA,NA,1,10.795,0.1423,0
"003.501","TEAK","003","501",2022-03-23 00:00:00,2022-03-23 00:30:00,626.6,8.901,0,10.347,0.142,0
"003.501","TEAK","003","501",2022-03-23 00:30:00,2022-03-23 01:00:00,623.56,8.87,0,9.917,0.1414,0
"003.501","TEAK","003","501",2022-03-23 01:00:00,2022-03-23 01:30:00,621.25,8.845,0,9.492,0.1416,0
"003.501","TEAK","003","501",2022-03-23 01:30:00,2022-03-23 02:00:00,618.75,8.815,0,9.018,0.1416,0
"003.501","TEAK","003","501",2022-03-23 02:00:00,2022-03-23 02:30:00,616.58,8.764,0,8.517,0.1415,0
